step,intersection,time_of_day,phase_used,duration,queue_ns,queue_ew,served_ns,served_ew,throughput,avg_wait_proxy,stops,emergency,explanation
402,0,night,EW,12.467626861056743,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
402,1,night,EW,12.467626861056743,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
402,2,night,NS,12.329821962829424,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
403,0,night,NS,12.330328773626064,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
403,1,night,NS,12.328922562607143,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
403,2,night,EW,12.468147767030827,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
404,0,night,EW,12.469405005708985,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
404,1,night,EW,12.475237557276541,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
404,2,night,NS,12.330112644220602,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
405,0,night,NS,12.331663780092041,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
405,1,night,NS,12.33025729812668,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
405,2,night,EW,12.469553733663062,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
406,0,night,EW,12.470457016124854,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
406,1,night,EW,12.470457016124854,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
406,2,night,NS,12.331112352876868,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
